Year,Component,AmbientCondPattern,EmConcept,EFA,EFA_WTW
2019,FC_MJ,"T+20°C,3-4h,1-2km",bifuel CNG/petrol,0.033093538,
2019,FC_MJ,"T+20°C,3-4h,1-2km",flex-fuel E85,0.034381323,
2019,FC_MJ,"T+20°C,3-4h,1-2km",Plug-in Hybrid petrol/electric,0.165475622,
2019,FC_MJ,"T+20°C,3-4h,2-3km",petrol (4S),0.69783169,
2019,FC_MJ,"T+20°C,3-4h,2-3km",diesel,0.413218588,
2019,FC_MJ,"T+20°C,3-4h,2-3km",electricity,0,
2019,FC_MJ,"T+20°C,3-4h,2-3km",bifuel CNG/petrol,0.033098113,
2019,FC_MJ,"T+20°C,3-4h,2-3km",flex-fuel E85,0.034498993,
2019,FC_MJ,"T+20°C,3-4h,2-3km",Plug-in Hybrid petrol/electric,0.165475622,
2019,FC_MJ,"T+20°C,3-4h,3-4km",petrol (4S),0.700639665,
2019,FC_MJ,"T+20°C,3-4h,3-4km",diesel,0.473316163,
2019,FC_MJ,"T+20°C,3-4h,3-4km",electricity,0,
2019,FC_MJ,"T+20°C,3-4h,3-4km",bifuel CNG/petrol,0.033098113,
2019,FC_MJ,"T+20°C,3-4h,3-4km",flex-fuel E85,0.034498993,
2019,FC_MJ,"T+20°C,3-4h,3-4km",Plug-in Hybrid petrol/electric,0.165475622,
2019,FC_MJ,"T+20°C,3-4h,4-5km",petrol (4S),0.700701177,
2019,FC_MJ,"T+20°C,3-4h,4-5km",diesel,0.480900645,
2019,FC_MJ,"T+20°C,3-4h,4-5km",electricity,0,
2019,FC_MJ,"T+20°C,3-4h,4-5km",bifuel CNG/petrol,0.033098113,
2019,FC_MJ,"T+20°C,3-4h,4-5km",flex-fuel E85,0.034498993,
2019,FC_MJ,"T+20°C,3-4h,4-5km",Plug-in Hybrid petrol/electric,0.165475622,
2019,FC_MJ,"T+20°C,3-4h,>20km",petrol (4S),0.700701177,
2019,FC_MJ,"T+20°C,3-4h,>20km",diesel,0.480904073,
2019,FC_MJ,"T+20°C,3-4h,>20km",electricity,0,
2019,FC_MJ,"T+20°C,3-4h,>20km",bifuel CNG/petrol,0.033098113,
2019,FC_MJ,"T+20°C,3-4h,>20km",flex-fuel E85,0.034498993,
2019,FC_MJ,"T+20°C,3-4h,>20km",Plug-in Hybrid petrol/electric,0.165475622,
2019,FC_MJ,"T+20°C,4-5h,0-1km",petrol (4S),0,
2019,FC_MJ,"T+20°C,4-5h,0-1km",diesel,0,
2019,FC_MJ,"T+20°C,4-5h,0-1km",electricity,0,
2019,FC_MJ,"T+20°C,4-5h,0-1km",bifuel CNG/petrol,0,
2019,FC_MJ,"T+20°C,4-5h,0-1km",flex-fuel E85,0,
2019,FC_MJ,"T+20°C,4-5h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,FC_MJ,"T+20°C,4-5h,1-2km",petrol (4S),0,
2019,FC_MJ,"T+20°C,4-5h,1-2km",diesel,0,
2019,FC_MJ,"T+20°C,4-5h,1-2km",electricity,0,
2019,FC_MJ,"T+20°C,4-5h,1-2km",bifuel CNG/petrol,0,
2019,FC_MJ,"T+20°C,4-5h,1-2km",flex-fuel E85,0,
2019,FC_MJ,"T+20°C,4-5h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,FC_MJ,"T+20°C,4-5h,2-3km",petrol (4S),0,
2019,FC_MJ,"T+20°C,4-5h,2-3km",diesel,0,
2019,FC_MJ,"T+20°C,4-5h,2-3km",electricity,0,
2019,FC_MJ,"T+20°C,4-5h,2-3km",bifuel CNG/petrol,0,
2019,FC_MJ,"T+20°C,4-5h,2-3km",flex-fuel E85,0,
2019,FC_MJ,"T+20°C,4-5h,2-3km",Plug-in Hybrid petrol/electric,0,
2019,FC_MJ,"T+20°C,4-5h,3-4km",petrol (4S),0,
2019,FC_MJ,"T+20°C,4-5h,3-4km",diesel,0,
2019,FC_MJ,"T+20°C,4-5h,3-4km",electricity,0,
2019,FC_MJ,"T+20°C,4-5h,3-4km",bifuel CNG/petrol,0,
2019,FC_MJ,"T+20°C,4-5h,3-4km",flex-fuel E85,0,
2019,FC_MJ,"T+20°C,4-5h,3-4km",Plug-in Hybrid petrol/electric,0,
2019,FC_MJ,"T+20°C,4-5h,4-5km",petrol (4S),0,
2019,FC_MJ,"T+20°C,4-5h,4-5km",diesel,0,
2019,FC_MJ,"T+20°C,4-5h,4-5km",electricity,0,
2019,FC_MJ,"T+20°C,4-5h,4-5km",bifuel CNG/petrol,0,
2019,FC_MJ,"T+20°C,4-5h,4-5km",flex-fuel E85,0,
2019,FC_MJ,"T+20°C,4-5h,4-5km",Plug-in Hybrid petrol/electric,0,
2019,FC_MJ,"T+20°C,4-5h,>20km",petrol (4S),0,
2019,FC_MJ,"T+20°C,4-5h,>20km",diesel,0,
2019,FC_MJ,"T+20°C,4-5h,>20km",electricity,0,
2019,FC_MJ,"T+20°C,4-5h,>20km",bifuel CNG/petrol,0,
2019,FC_MJ,"T+20°C,4-5h,>20km",flex-fuel E85,0,
2019,FC_MJ,"T+20°C,4-5h,>20km",Plug-in Hybrid petrol/electric,0,
2019,FC_MJ,"T+20°C,>12h,0-1km",petrol (4S),1.416477799,
2019,FC_MJ,"T+20°C,>12h,0-1km",diesel,0.381868839,
2019,FC_MJ,"T+20°C,>12h,0-1km",electricity,0,
2019,FC_MJ,"T+20°C,>12h,0-1km",bifuel CNG/petrol,0.07118208,
2019,FC_MJ,"T+20°C,>12h,0-1km",flex-fuel E85,0.073057607,
2019,FC_MJ,"T+20°C,>12h,0-1km",Plug-in Hybrid petrol/electric,0.356108606,
2019,FC_MJ,"T+20°C,>12h,1-2km",petrol (4S),2.337747812,
2019,FC_MJ,"T+20°C,>12h,1-2km",diesel,0.994968593,
2019,FC_MJ,"T+20°C,>12h,1-2km",electricity,0,
2019,FC_MJ,"T+20°C,>12h,1-2km",bifuel CNG/petrol,0.113507792,
2019,FC_MJ,"T+20°C,>12h,1-2km",flex-fuel E85,0.117896006,
2019,FC_MJ,"T+20°C,>12h,1-2km",Plug-in Hybrid petrol/electric,0.567572057,
2019,FC_MJ,"T+20°C,>12h,2-3km",petrol (4S),2.392670631,
2019,FC_MJ,"T+20°C,>12h,2-3km",diesel,1.407218456,
2019,FC_MJ,"T+20°C,>12h,2-3km",electricity,0,
2019,FC_MJ,"T+20°C,>12h,2-3km",bifuel CNG/petrol,0.113524653,
2019,FC_MJ,"T+20°C,>12h,2-3km",flex-fuel E85,0.118329577,
2019,FC_MJ,"T+20°C,>12h,2-3km",Plug-in Hybrid petrol/electric,0.567572057,
2019,FC_MJ,"T+20°C,>12h,3-4km",petrol (4S),2.40307188,
2019,FC_MJ,"T+20°C,>12h,3-4km",diesel,1.618617892,
2019,FC_MJ,"T+20°C,>12h,3-4km",electricity,0,
2019,FC_MJ,"T+20°C,>12h,3-4km",bifuel CNG/petrol,0.113524653,
2019,FC_MJ,"T+20°C,>12h,3-4km",flex-fuel E85,0.118329577,
2019,FC_MJ,"T+20°C,>12h,3-4km",Plug-in Hybrid petrol/electric,0.567572057,
2019,FC_MJ,"T+20°C,>12h,4-5km",petrol (4S),2.403365135,
2019,FC_MJ,"T+20°C,>12h,4-5km",diesel,1.649456263,
2019,FC_MJ,"T+20°C,>12h,4-5km",electricity,0,
2019,FC_MJ,"T+20°C,>12h,4-5km",bifuel CNG/petrol,0.113524653,
2019,FC_MJ,"T+20°C,>12h,4-5km",flex-fuel E85,0.118329577,
2019,FC_MJ,"T+20°C,>12h,4-5km",Plug-in Hybrid petrol/electric,0.567572057,
2019,FC_MJ,"T+20°C,>12h,>20km",petrol (4S),2.403365135,
2019,FC_MJ,"T+20°C,>12h,>20km",diesel,1.649473906,
2019,FC_MJ,"T+20°C,>12h,>20km",electricity,0,
2019,FC_MJ,"T+20°C,>12h,>20km",bifuel CNG/petrol,0.113524653,
2019,FC_MJ,"T+20°C,>12h,>20km",flex-fuel E85,0.118329577,
2019,FC_MJ,"T+20°C,>12h,>20km",Plug-in Hybrid petrol/electric,0.567572057,
2019,PN,"TØ,0-1h,0-1km",petrol (4S),0,
2019,PN,"TØ,0-1h,0-1km",diesel,4.62003E+11,
2019,PN,"TØ,0-1h,0-1km",electricity,0,
2019,PN,"TØ,0-1h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,0-1h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,0-1h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,1-2h,0-1km",petrol (4S),0,
2019,PN,"TØ,1-2h,0-1km",diesel,8.09412E+11,
2019,PN,"TØ,1-2h,0-1km",electricity,0,
2019,PN,"TØ,1-2h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,1-2h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,1-2h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,2-3h,0-1km",petrol (4S),0,
2019,PN,"TØ,2-3h,0-1km",diesel,8.9649E+11,
2019,PN,"TØ,2-3h,0-1km",electricity,0,
2019,PN,"TØ,2-3h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,2-3h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,2-3h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,3-4h,0-1km",petrol (4S),0,
2019,PN,"TØ,3-4h,0-1km",diesel,1.00902E+12,
2019,PN,"TØ,3-4h,0-1km",electricity,0,
2019,PN,"TØ,3-4h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,3-4h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,3-4h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,4-5h,0-1km",petrol (4S),0,
2019,PN,"TØ,4-5h,0-1km",diesel,1.1023E+12,
2019,PN,"TØ,4-5h,0-1km",electricity,0,
2019,PN,"TØ,4-5h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,4-5h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,4-5h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,5-6h,0-1km",petrol (4S),0,
2019,PN,"TØ,5-6h,0-1km",diesel,1.1809E+12,
2019,PN,"TØ,5-6h,0-1km",electricity,0,
2019,PN,"TØ,5-6h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,5-6h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,5-6h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,6-7h,0-1km",petrol (4S),0,
2019,PN,"TØ,6-7h,0-1km",diesel,1.26273E+12,
2019,PN,"TØ,6-7h,0-1km",electricity,0,
2019,PN,"TØ,6-7h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,6-7h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,6-7h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,7-8h,0-1km",petrol (4S),0,
2019,PN,"TØ,7-8h,0-1km",diesel,1.34798E+12,
2019,PN,"TØ,7-8h,0-1km",electricity,0,
2019,PN,"TØ,7-8h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,7-8h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,7-8h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,8-9h,0-1km",petrol (4S),0,
2019,PN,"TØ,8-9h,0-1km",diesel,1.43687E+12,
2019,PN,"TØ,8-9h,0-1km",electricity,0,
2019,PN,"TØ,8-9h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,8-9h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,8-9h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,9-10h,0-1km",petrol (4S),0,
2019,PN,"TØ,9-10h,0-1km",diesel,1.52963E+12,
2019,PN,"TØ,9-10h,0-1km",electricity,0,
2019,PN,"TØ,9-10h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,9-10h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,9-10h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,10-11h,0-1km",petrol (4S),0,
2019,PN,"TØ,10-11h,0-1km",diesel,1.62652E+12,
2019,PN,"TØ,10-11h,0-1km",electricity,0,
2019,PN,"TØ,10-11h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,10-11h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,10-11h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,11-12h,0-1km",petrol (4S),0,
2019,PN,"TØ,11-12h,0-1km",diesel,1.72781E+12,
2019,PN,"TØ,11-12h,0-1km",electricity,0,
2019,PN,"TØ,11-12h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,11-12h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,11-12h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,>12h,0-1km",petrol (4S),0,
2019,PN,"TØ,>12h,0-1km",diesel,1.78004E+12,
2019,PN,"TØ,>12h,0-1km",electricity,0,
2019,PN,"TØ,>12h,0-1km",bifuel CNG/petrol,0,
2019,PN,"TØ,>12h,0-1km",flex-fuel E85,0,
2019,PN,"TØ,>12h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,0-1h,1-2km",petrol (4S),0,
2019,PN,"TØ,0-1h,1-2km",diesel,8.32169E+11,
2019,PN,"TØ,0-1h,1-2km",electricity,0,
2019,PN,"TØ,0-1h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,0-1h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,0-1h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,1-2h,1-2km",petrol (4S),0,
2019,PN,"TØ,1-2h,1-2km",diesel,1.79599E+12,
2019,PN,"TØ,1-2h,1-2km",electricity,0,
2019,PN,"TØ,1-2h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,1-2h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,1-2h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,2-3h,1-2km",petrol (4S),0,
2019,PN,"TØ,2-3h,1-2km",diesel,2.10474E+12,
2019,PN,"TØ,2-3h,1-2km",electricity,0,
2019,PN,"TØ,2-3h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,2-3h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,2-3h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,3-4h,1-2km",petrol (4S),0,
2019,PN,"TØ,3-4h,1-2km",diesel,2.3818E+12,
2019,PN,"TØ,3-4h,1-2km",electricity,0,
2019,PN,"TØ,3-4h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,3-4h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,3-4h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,4-5h,1-2km",petrol (4S),0,
2019,PN,"TØ,4-5h,1-2km",diesel,2.60009E+12,
2019,PN,"TØ,4-5h,1-2km",electricity,0,
2019,PN,"TØ,4-5h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,4-5h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,4-5h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,5-6h,1-2km",petrol (4S),0,
2019,PN,"TØ,5-6h,1-2km",diesel,2.76644E+12,
2019,PN,"TØ,5-6h,1-2km",electricity,0,
2019,PN,"TØ,5-6h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,5-6h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,5-6h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,6-7h,1-2km",petrol (4S),0,
2019,PN,"TØ,6-7h,1-2km",diesel,2.9367E+12,
2019,PN,"TØ,6-7h,1-2km",electricity,0,
2019,PN,"TØ,6-7h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,6-7h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,6-7h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,7-8h,1-2km",petrol (4S),0,
2019,PN,"TØ,7-8h,1-2km",diesel,3.11088E+12,
2019,PN,"TØ,7-8h,1-2km",electricity,0,
2019,PN,"TØ,7-8h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,7-8h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,7-8h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,8-9h,1-2km",petrol (4S),0,
2019,PN,"TØ,8-9h,1-2km",diesel,3.28895E+12,
2019,PN,"TØ,8-9h,1-2km",electricity,0,
2019,PN,"TØ,8-9h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,8-9h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,8-9h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,9-10h,1-2km",petrol (4S),0,
2019,PN,"TØ,9-10h,1-2km",diesel,3.47085E+12,
2019,PN,"TØ,9-10h,1-2km",electricity,0,
2019,PN,"TØ,9-10h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,9-10h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,9-10h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,10-11h,1-2km",petrol (4S),0,
2019,PN,"TØ,10-11h,1-2km",diesel,3.65648E+12,
2019,PN,"TØ,10-11h,1-2km",electricity,0,
2019,PN,"TØ,10-11h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,10-11h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,10-11h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,11-12h,1-2km",petrol (4S),0,
2019,PN,"TØ,11-12h,1-2km",diesel,3.84567E+12,
2019,PN,"TØ,11-12h,1-2km",electricity,0,
2019,PN,"TØ,11-12h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,11-12h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,11-12h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"TØ,>12h,1-2km",petrol (4S),0,
2019,PN,"TØ,>12h,1-2km",diesel,3.94143E+12,
2019,PN,"TØ,>12h,1-2km",electricity,0,
2019,PN,"TØ,>12h,1-2km",bifuel CNG/petrol,0,
2019,PN,"TØ,>12h,1-2km",flex-fuel E85,0,
2019,PN,"TØ,>12h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,0-1h,0-1km",petrol (4S),0,
2019,PN,"T+20°C,0-1h,0-1km",diesel,2.49404E+11,
2019,PN,"T+20°C,0-1h,0-1km",electricity,0,
2019,PN,"T+20°C,0-1h,0-1km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,0-1h,0-1km",flex-fuel E85,0,
2019,PN,"T+20°C,0-1h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,0-1h,1-2km",petrol (4S),0,
2019,PN,"T+20°C,0-1h,1-2km",diesel,5.07428E+11,
2019,PN,"T+20°C,0-1h,1-2km",electricity,0,
2019,PN,"T+20°C,0-1h,1-2km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,0-1h,1-2km",flex-fuel E85,0,
2019,PN,"T+20°C,0-1h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,0-1h,2-3km",petrol (4S),0,
2019,PN,"T+20°C,0-1h,2-3km",diesel,6.05128E+11,
2019,PN,"T+20°C,0-1h,2-3km",electricity,0,
2019,PN,"T+20°C,0-1h,2-3km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,0-1h,2-3km",flex-fuel E85,0,
2019,PN,"T+20°C,0-1h,2-3km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,0-1h,3-4km",petrol (4S),0,
2019,PN,"T+20°C,0-1h,3-4km",diesel,6.58718E+11,
2019,PN,"T+20°C,0-1h,3-4km",electricity,0,
2019,PN,"T+20°C,0-1h,3-4km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,0-1h,3-4km",flex-fuel E85,0,
2019,PN,"T+20°C,0-1h,3-4km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,0-1h,4-5km",petrol (4S),0,
2019,PN,"T+20°C,0-1h,4-5km",diesel,6.90607E+11,
2019,PN,"T+20°C,0-1h,4-5km",electricity,0,
2019,PN,"T+20°C,0-1h,4-5km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,0-1h,4-5km",flex-fuel E85,0,
2019,PN,"T+20°C,0-1h,4-5km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,0-1h,>20km",petrol (4S),0,
2019,PN,"T+20°C,0-1h,>20km",diesel,7.0086E+11,
2019,PN,"T+20°C,0-1h,>20km",electricity,0,
2019,PN,"T+20°C,0-1h,>20km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,0-1h,>20km",flex-fuel E85,0,
2019,PN,"T+20°C,0-1h,>20km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,1-2h,0-1km",petrol (4S),0,
2019,PN,"T+20°C,1-2h,0-1km",diesel,4.22672E+11,
2019,PN,"T+20°C,1-2h,0-1km",electricity,0,
2019,PN,"T+20°C,1-2h,0-1km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,1-2h,0-1km",flex-fuel E85,0,
2019,PN,"T+20°C,1-2h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,1-2h,1-2km",petrol (4S),0,
2019,PN,"T+20°C,1-2h,1-2km",diesel,1.02759E+12,
2019,PN,"T+20°C,1-2h,1-2km",electricity,0,
2019,PN,"T+20°C,1-2h,1-2km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,1-2h,1-2km",flex-fuel E85,0,
2019,PN,"T+20°C,1-2h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,1-2h,2-3km",petrol (4S),0,
2019,PN,"T+20°C,1-2h,2-3km",diesel,1.32645E+12,
2019,PN,"T+20°C,1-2h,2-3km",electricity,0,
2019,PN,"T+20°C,1-2h,2-3km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,1-2h,2-3km",flex-fuel E85,0,
2019,PN,"T+20°C,1-2h,2-3km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,1-2h,3-4km",petrol (4S),0,
2019,PN,"T+20°C,1-2h,3-4km",diesel,1.50295E+12,
2019,PN,"T+20°C,1-2h,3-4km",electricity,0,
2019,PN,"T+20°C,1-2h,3-4km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,1-2h,3-4km",flex-fuel E85,0,
2019,PN,"T+20°C,1-2h,3-4km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,1-2h,4-5km",petrol (4S),0,
2019,PN,"T+20°C,1-2h,4-5km",diesel,1.63412E+12,
2019,PN,"T+20°C,1-2h,4-5km",electricity,0,
2019,PN,"T+20°C,1-2h,4-5km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,1-2h,4-5km",flex-fuel E85,0,
2019,PN,"T+20°C,1-2h,4-5km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,1-2h,>20km",petrol (4S),0,
2019,PN,"T+20°C,1-2h,>20km",diesel,1.77082E+12,
2019,PN,"T+20°C,1-2h,>20km",electricity,0,
2019,PN,"T+20°C,1-2h,>20km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,1-2h,>20km",flex-fuel E85,0,
2019,PN,"T+20°C,1-2h,>20km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,2-3h,0-1km",petrol (4S),0,
2019,PN,"T+20°C,2-3h,0-1km",diesel,4.65723E+11,
2019,PN,"T+20°C,2-3h,0-1km",electricity,0,
2019,PN,"T+20°C,2-3h,0-1km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,2-3h,0-1km",flex-fuel E85,0,
2019,PN,"T+20°C,2-3h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,2-3h,1-2km",petrol (4S),0,
2019,PN,"T+20°C,2-3h,1-2km",diesel,1.17484E+12,
2019,PN,"T+20°C,2-3h,1-2km",electricity,0,
2019,PN,"T+20°C,2-3h,1-2km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,2-3h,1-2km",flex-fuel E85,0,
2019,PN,"T+20°C,2-3h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,2-3h,2-3km",petrol (4S),0,
2019,PN,"T+20°C,2-3h,2-3km",diesel,1.58751E+12,
2019,PN,"T+20°C,2-3h,2-3km",electricity,0,
2019,PN,"T+20°C,2-3h,2-3km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,2-3h,2-3km",flex-fuel E85,0,
2019,PN,"T+20°C,2-3h,2-3km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,2-3h,3-4km",petrol (4S),0,
2019,PN,"T+20°C,2-3h,3-4km",diesel,1.80303E+12,
2019,PN,"T+20°C,2-3h,3-4km",electricity,0,
2019,PN,"T+20°C,2-3h,3-4km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,2-3h,3-4km",flex-fuel E85,0,
2019,PN,"T+20°C,2-3h,3-4km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,2-3h,4-5km",petrol (4S),0,
2019,PN,"T+20°C,2-3h,4-5km",diesel,1.97489E+12,
2019,PN,"T+20°C,2-3h,4-5km",electricity,0,
2019,PN,"T+20°C,2-3h,4-5km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,2-3h,4-5km",flex-fuel E85,0,
2019,PN,"T+20°C,2-3h,4-5km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,2-3h,>20km",petrol (4S),0,
2019,PN,"T+20°C,2-3h,>20km",diesel,2.24662E+12,
2019,PN,"T+20°C,2-3h,>20km",electricity,0,
2019,PN,"T+20°C,2-3h,>20km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,2-3h,>20km",flex-fuel E85,0,
2019,PN,"T+20°C,2-3h,>20km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,3-4h,0-1km",petrol (4S),0,
2019,PN,"T+20°C,3-4h,0-1km",diesel,5.2391E+11,
2019,PN,"T+20°C,3-4h,0-1km",electricity,0,
2019,PN,"T+20°C,3-4h,0-1km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,3-4h,0-1km",flex-fuel E85,0,
2019,PN,"T+20°C,3-4h,0-1km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,3-4h,1-2km",petrol (4S),0,
2019,PN,"T+20°C,3-4h,1-2km",diesel,1.32639E+12,
2019,PN,"T+20°C,3-4h,1-2km",electricity,0,
2019,PN,"T+20°C,3-4h,1-2km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,3-4h,1-2km",flex-fuel E85,0,
2019,PN,"T+20°C,3-4h,1-2km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,3-4h,2-3km",petrol (4S),0,
2019,PN,"T+20°C,3-4h,2-3km",diesel,1.80175E+12,
2019,PN,"T+20°C,3-4h,2-3km",electricity,0,
2019,PN,"T+20°C,3-4h,2-3km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,3-4h,2-3km",flex-fuel E85,0,
2019,PN,"T+20°C,3-4h,2-3km",Plug-in Hybrid petrol/electric,0,
2019,PN,"T+20°C,3-4h,3-4km",petrol (4S),0,
2019,PN,"T+20°C,3-4h,3-4km",diesel,2.04817E+12,
2019,PN,"T+20°C,3-4h,3-4km",electricity,0,
2019,PN,"T+20°C,3-4h,3-4km",bifuel CNG/petrol,0,
2019,PN,"T+20°C,3-4h,3-4km",flex-fuel E85,0,
